t,p_x,p_y,p_z,v_x,v_y,v_z
9.815904385379342,-4.138295769455763,-5.937766381577494,0.6014432882832169,3.8692485943822317,0.7222692179512297,-1.7574427386601943
9.917364665051776,-3.7187830817974827,-5.8535755591934135,0.4420336606500862,4.400247389908481,0.9373126892936132,-1.3848633570655755
10.018824944724212,-3.249328278385182,-5.747705206824723,0.3190809599428808,4.853714947107165,1.1496193111073902,-1.0387984170176465
10.120285224396646,-2.737797702638054,-5.6204330107670755,0.2298949805712547,5.2296512207826025,1.3591889893044913,-0.719248764926599
10.22174550406908,-2.1920577046949936,-5.472036664240309,0.171785439197997,5.528056123683186,1.566021681475192,-0.42621508700275834
10.323205783741514,-1.6199746453756492,-5.302793862363883,0.14206199519120213,5.7489295325254135,1.7701173925764417,-0.1596978264554838
10.42466606341395,-1.0294148995944483,-5.1129822976008255,0.13803431077750813,5.89227129275354,1.9714761700081218,0.08030351631381895
10.526126343086384,-0.428244859329921,-4.9028796557060055,0.15701218797927533,5.958081222546815,2.170098098595739,0.29379119750858096
10.627586622758818,0.17566906378642813,-4.672763612170413,0.19630562380424615,5.946359116312409,2.365983295830176,0.48076680464761673
10.729046902431252,0.7744604362139841,-4.422911829124872,0.2532246729008679,5.857104747752374,2.5591319075718353,0.6412298864673471
10.830507182103688,1.3602628005424662,-4.153601952651645,0.32507932096312486,5.6903178726240755,2.7495441043060445,0.7751795349334439
10.931967461776122,1.9252096738093825,-3.865111610448665,0.4091794778558859,5.445998231460867,2.937220077936819,0.8826151632620234
11.033427741448556,2.4614345461147282,-3.5577184097966317,0.5028350168424934,5.124145552711664,3.122160039023132,0.9635366367052607
11.13488802112099,2.961070879607918,-3.2316999357925122,0.6033558002366916,4.724759556939975,3.3043642142913527,1.0179438741510956
11.236348300793424,3.4162521079936052,-2.8873337498329463,0.7080516787830039,4.247839962854146,3.483832844196873,1.0458367286378367
11.33780858046586,3.8191116367843274,-2.5248973883566355,0.8142324823461886,3.693386495999998,3.6605661802574563,1.0472149355173694
11.439268860138293,4.16178284461406,-2.1446683618847815,0.9192080062203302,3.0613989009820304,3.834564481844706,1.0220780779420926
11.540729139810727,4.436399086029467,-1.746924154431141,1.0202879949177928,2.35187695837226,4.0058280121067,0.970425571697209
11.642189419483161,4.635093696372852,-1.3319422233853115,1.1147821256524575,1.5648205090351839,4.174357032716871,0.8922566743382306
11.743649699155597,4.75,-0.9,1.2,0.7002294955430404,4.340151797219085,0.7875706372415481
11.861812320882311,4.773515702240559,-0.37716855948677996,1.285205500401551,-0.3022067981662478,4.509202292288683,0.6546028520380485
11.979974942609026,4.6844453458036845,0.16298566813019508,1.3552178324768172,-1.2053825680473345,4.633354280471466,0.530413710915752
12.09813756433574,4.49451781869857,0.7151573748354338,1.4110743178861183,-2.0092977416412308,4.712608054502384,0.41500345186176063
12.216300186062455,4.215462022409865,1.274041284557029,1.4538123139374088,-2.7139521632959918,4.746963862280792,0.3083724402670974
12.334462807789167,3.8590068801287805,1.8343321480803592,1.4844692179229895,-3.319345621249034,4.7364219104461815,0.21052098748784986
12.452625429515882,3.4368813417574593,2.3907247384440384,1.504082456506297,-3.8254778751561176,4.680982368965697,0.12144927926851254
12.570788051242596,2.9608143859288307,2.93791384689688,1.513689469494545,-4.232348679073813,4.5806453760431225,0.04115735230988824
12.68895067296931,2.442535019641369,3.4705942794172273,1.5143276923925446,-4.539957798843974,4.435411042729516,-0.03035490292103659
12.807113294696025,1.8937722761687312,3.983460853727779,1.5070345402144913,-4.748305023905924,4.2452794567005565,-0.09308772370660723
12.92527591642274,1.3262552118830069,4.471208396681664,1.4928473940595082,-4.857390173870889,4.010250684764252,-0.1470414467855432
13.043438538149454,0.7517129025844972,4.928531741850525,1.4728035914182,-4.867213100298936,3.7303247737742486,-0.19221647349919735
